image1,image1_path,image2,image2_path,similarity
125_b3f68f40.jpg,(datasets/house_styles/all_images/125_b3f68f40.jpg),428_d2a99125.jpg,(datasets/house_styles/all_images/428_d2a99125.jpg),0.0
443_c3788bc5.jpg,(datasets/house_styles/all_images/443_c3788bc5.jpg),045_9fea1e51.jpg,(datasets/house_styles/all_images/045_9fea1e51.jpg),0.0
103_e1440563.jpg,(datasets/house_styles/all_images/103_e1440563.jpg),158_0e3358fe.jpg,(datasets/house_styles/all_images/158_0e3358fe.jpg),0.0
147_579b3c29.jpg,(datasets/house_styles/all_images/147_579b3c29.jpg),193_365009dc.jpg,(datasets/house_styles/all_images/193_365009dc.jpg),1
468_9b21b049.jpg,(datasets/house_styles/all_images/468_9b21b049.jpg),105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),180_ea16e99b.jpg,(datasets/house_styles/all_images/180_ea16e99b.jpg),0.0
206_5d3cbf40.jpg,(datasets/house_styles/all_images/206_5d3cbf40.jpg),484_fbf31c35.jpg,(datasets/house_styles/all_images/484_fbf31c35.jpg),2
429_bd3086cc.jpg,(datasets/house_styles/all_images/429_bd3086cc.jpg),428_d2a99125.jpg,(datasets/house_styles/all_images/428_d2a99125.jpg),3
247_7ebd437b.jpg,(datasets/house_styles/all_images/247_7ebd437b.jpg),363_12412886.jpg,(datasets/house_styles/all_images/363_12412886.jpg),1
388_aa0bd42a.jpg,(datasets/house_styles/all_images/388_aa0bd42a.jpg),137_038f978a.jpg,(datasets/house_styles/all_images/137_038f978a.jpg),0.0
137_16e3cfb6.jpg,(datasets/house_styles/all_images/137_16e3cfb6.jpg),008_a0cf2e04.jpg,(datasets/house_styles/all_images/008_a0cf2e04.jpg),0.0
122_ddafaefd.jpg,(datasets/house_styles/all_images/122_ddafaefd.jpg),096_788887ff.jpg,(datasets/house_styles/all_images/096_788887ff.jpg),1
182_b43618bc.jpg,(datasets/house_styles/all_images/182_b43618bc.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),1
227_33071f4b.jpg,(datasets/house_styles/all_images/227_33071f4b.jpg),116_32f01ef6.jpg,(datasets/house_styles/all_images/116_32f01ef6.jpg),0.0
238_223f3e13.jpg,(datasets/house_styles/all_images/238_223f3e13.jpg),152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),0.0
078_9e2d5f02.jpg,(datasets/house_styles/all_images/078_9e2d5f02.jpg),078_d09c7ede.jpg,(datasets/house_styles/all_images/078_d09c7ede.jpg),0.0
233_ceab4e67.jpg,(datasets/house_styles/all_images/233_ceab4e67.jpg),132_8e5fa493.jpg,(datasets/house_styles/all_images/132_8e5fa493.jpg),0.0
389_08eeac29.jpg,(datasets/house_styles/all_images/389_08eeac29.jpg),152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),0.0
083_b149d914.jpg,(datasets/house_styles/all_images/083_b149d914.jpg),360_96bf2f72.jpg,(datasets/house_styles/all_images/360_96bf2f72.jpg),2
